2020_10,2020_11,2020_12,2021_01,2021_02,2021_03,2021_04,2021_05,2021_06,2021_07,2021_08,2021_09
1320502083792101378,1328378554061516801,1341888043511402496,1352162027704377344,1360509521890856960,1375708309865570308,1385984504481910788,1392255476906303488,1400725025297027074,1416730541219516417,1425109937185857537,1436060562195103754
1321904445840625665,1328424552729243649,1344587747936378880,1345532149433331713,1361605454812442624,1369068478766977028,1383075793648115716,1389887052150452224,1406058025648066564,1420203072949833728,1429021924139622402,1436334854099116036
1318906343412109312,1333482607808548871,1342856483239825408,1355856400409354241,1362870630417375232,1375022292892319750,1386273352168480769,1394434819505868801,1408372514108100610,1416140380400230400,1422270346581905410,1435398465878732802
1320170690805465088,1333210890234163200,1337902494928822272,1349336659347841026,1363634041375895557,1368364961345400836,1379213005917945858,1398257280785817600,1410258897428955149,1413107760053374979,1427069261512646660,1440783452706459648
1318280739515924480,1328414029942050817,1343544655372300288,1351288655986520064,1356954557042032642,1371901752094691335,1382847401157931012,1395086351452839943,1410422276030226437,1416207178860580865,1429636120657207299,1433264476271398913
1319295457378533379,1332441250193170432,1337718031091453953,1347923120766779394,1363104009658257409,1376716925431115777,1387386828785963008,1388993357083512836,1406573396910120962,1419096106668023809,1422512070801694738,1438175379580235777
1321568773053231111,1332532093079969792,1341025155246657538,1351509422720356352,1358520480072953867,1370329711734366211,1387686022125813761,1398003068319457283,1406550398308020224,1420409974648283138,1423144546268033033,1442956163998388226
1318133412671180800,1333133728801964033,1338566891426574336,1350468665766887424,1362084767118852096,1376944458848165893,1388311873590812673,1390711019035582468,1409186225169354764,1418523150787256331,1430541170149666818,1435063757038751750
1321824731973255170,1330538713483517956,1344232392228298753,1349938430910713862,1364184645747769344,1375545914102779913,1380476781954760707,1398651104980787203,1401264066862235652,1416046005339004934,1426020610006728707,1440791371435053058
1318446908214476800,1325610679206703106,1336292273420644352,1355932977193246722,1363290118128365570,1366886314054873088,1384249300050333703,1392898074197045253,1402827963805188099,1416282239529259011,1430172015391121427,1439910226573025287
1318913552854470656,1333649674671099905,1335289856528936961,1345157920267390976,1365585415672053760,1372230269642608643,1381231035913015296,1394889655968051202,1410036401488285696,1414039652084895747,1422671958282547204,1439026728563740674
1319395343386071040,1330973355701256192,1339786285884596224,1348273914477244420,1365092163730702340,1366851464694489099,1387115484995227648,1398075508219387906,1402987289848926215,1411578206373564418,1425680577324150787,1441558723768487936
1319167359630798849,1327398259879448581,1337992153180626945,1355207687752048656,1364847004267008000,1369789723347013634,1379615729637593088,1390450538718928897,1409534288928808960,1410729615216103432,1425954311532646406,1438850799933734922
1320752996616122369,1330172970522783744,1339039337531445248,1354047464253362176,1361689327458254852,1376882533401518082,1379869047982936064,1399378440881463296,1408693645436411907,1421137962029535233,1429074481469968386,1440517142995038221
1318607681817612289,1333475785127170053,1337269311052914688,1346612057748119553,1361549501249556480,1375815844605931527,1382416704748261382,1390186637708173314,1400157265055956992,1421165652170182658,1423786424382509057,1437552331869106193
1320769925305257985,1333237563826593793,1341943234214420480,1349838438644776960,1364120772680310787,1376174310881161216,1379511335579435013,1395611158799806468,1404885173141913603,1416809780195348481,1422356386910937088,1433695134101688339
1321316082565656577,1326660832210587648,1334682134666039297,1351516673963134976,1360990260377845766,1375363805560066049,1379407048035684355,1391486912108634113,1402382578636582913,1420563913641443329,1425945529549312000,1439704215371362306
1318684773078818817,1333226255697682433,1339035736830599168,1352010216917921795,1356573788830375937,1377371478530789384,1385104613557170176,1393040226180866050,1409059782460313601,1421201823562715138,1428780579068125186,1440851262623256577
1320829612172128256,1333403166772133894,1333790646771978240,1355257961589985285,1364366902898941954,1369000253098053634,1384256225714397191,1393212836831285254,1406983431209291777,1415710150556594185,1423827932624166914,1436072746027556865
1320313726613000196,1333466680769429505,1339631125929611271,1345943287962742787,1364941491613884422,1377054901864382465,1386021194055356417,1394365352352665605,1402853099996430341,1421667792760315907,1431696454863761408,1435307111399964679
1319835068362313730,1330545091325390848,1344173630360576001,1354117090077253632,1365128466971041792,1375258282986721292,1384844764487602177,1393279838933471235,1408055423668793346,1414771164929462277,1428116222403661829,1439691715263320065
1320744637703819273,1330757999304929280,1334244650182434817,1346865873617883143,1364277252846981123,1375010690453372928,1377769364678701065,1397937914193928193,1403120094461444098,1419040536023941123,1426553275176955909,1433424712302882823
1320692799650627591,1325528171735871488,1340499423768555522,1355438120645222403,1356942591779028993,1376856771633971204,1378035769659514890,1391039704737456130,1403198229810921478,1420058367301668864,1429080498194698241,1442304942564261891
1322046290071494658,1332040852663914497,1336490104773201920,1348751255464771587,1361346924385861633,1371729026503614464,1379534958264520707,1398159138069221379,1409250411786162183,1419666216218775559,1422448475204198400,1437582521093480448
1320628136946528256,1333149475422892032,1334802513846018049,1345225835414863872,1364649198386315268,1368360142157340674,1387291884792524800,1394050846472560642,1405558965547773954,1420457763503673346,1431685563472547851,1442135076678955018
1320831483184119819,1328657768325263365,1336316757158445056,1348579650319036416,1362912053263007747,1373348235452973057,1380498544000442369,1397718269541326850,1406060886419066888,1417732406040223745,1422221593535815687,1440140760872103937
1318412437809471490,1333454436249833473,1335112574455656448,1350695076436054017,1363099202243473417,1377471050418634754,1387096762830163973,1394225202712567818,1403708245986856962,1411146216407138304,1431522910074589186,1434449656570949635
1319657061257367552,1326227228972244993,1338241211849560064,1346843779412668416,1363490176127885312,1376768214563098624,1381172267560886272,1399161563458662402,1404877178387456010,1420437773497024513,1427009008586706945,1438271336703578112
1321093627817398273,1326131873576226818,1337834788334563331,1348925133742813185,1365173883914059776,1369437462548856832,1385205628067581957,1391823064329977857,1402267611518443523,1418632866188054529,1422428718010601473,1436102293737324547
1318945689372553217,1333451226181201923,1335916618623242240,1346631607180955649,1361990586115510272,1373261184204472320,1378738795613392899,1395568279142518785,1409338794139176962,1421077129924644873,1432474669660114948,1438430094838558720
1320241001940742146,1333158012664557571,1340187133034647553,1345468057624453120,1365181097554894849,1366939162734026761,1381629429152108549,1394371516201062406,1409095708385423362,1416481737203351553,1428861989216993283,1437505355865591816
1318603602877992960,1333452258198089728,1341051789353881605,1347518402399711232,1364245310483087364,1377276635825717256,1385261247390646272,1393204346452652036,1401601968011943947,1417491520828153858,1422911284274769921,1434010518818156549
1322332792265543680,1323444753086795776,1336270137331224582,1345520813261213696,1360420565496987653,1377215874181046274,1381741608631218180,1390554876078432259,1407129446440648704,1417298207093133323,1423405674818588672,1434849213507121154
1319513248299962370,1327578123035172865,1337191977004232704,1350237276152934400,1362884076445704196,1375888739747172352,1386713688338583558,1393943728256131080,1407371460235067393,1418664062636990465,1422658003032059913,1433664665532444672
1321036453384720386,1330186140398342146,1344403274598731776,1353097370851041281,1363143664944488449,1375675689391812608,1388155489708617735,1393278645637103616,1408782232886599687,1419665191009230855,1423796952186167300,1437753324091084801
1320689953307840512,1330597957918478339,1335512777377636352,1346687670307737600,1363871547056922625,1369135741826068482,1385793534662352897,1395033535359164416,1405574016052645898,1419854106236264450,1432402525035003907,1439961696030896128
1321006589155840000,1333137469068480516,1339212060589248515,1347981917879152643,1359256813389119489,1373413315142160390,1385361174875758598,1389766230228312064,1407438168413151242,1420257549237071872,1424871217123577858,1438603542126858246
1322316864559620096,1327463906063900674,1337145937861328897,1349283808349048834,1356672136937697285,1369967396606337024,1387254331553034240,1398342428222967813,1409288754699722753,1415370441481506820,1426475844273278978,1437132108586233864
1319932095242883074,1326752134789013504,1343413318006972416,1355879565613096969,1358141898129514496,1367097220575752195,1388079508838920193,1392103906767945730,1409245614081122306,1412709128401731585,1426480649976881154,1435696907674923014
1321216701598453760,1328075954728488960,1342611017172475908,1353732542332104704,1361361192007196675,1373204035357016072,1386877806836019208,1392469988527779840,1409629299406217217,1419409928452591616,1423184241735708679,1436597543253655555
1319548572673650688,1333446444901076999,1336529500956315649,1351591204190908417,1364598619454599173,1375434451652640768,1380961370439618563,1393021866130948098,1400434744312188935,1413246497920061441,1432142424617353221,1437618126326218752
1318222151372148737,1325732693749927936,1342498920811753473,1350506539463954434,1358723000707796993,1370067574864539648,1383070269191942151,1393182929363210245,1409306795621847040,1420945140319928320,1429833385854345219,1440058617491718153
1319116249322844162,1324285503185760256,1344396629311422464,1354940980328341506,1356961452645486593,1373741000624021504,1378847187073908739,1396604023579545608,1402242319227580417,1416238380526997506,1424438646455758848,1436483768584441890
1318274680369926146,1328129387447922688,1344333614561935361,1348775508297846792,1357208096490201091,1368332886135500800,1385053496177799171,1392379825646673923,1407887953192394754,1419068131289575427,1425589257066921989,1442971420166799373
1319042735827865600,1324322687955730435,1342256571548655617,1346615845330436100,1362872504155598851,1376272934776504320,1380247097090351106,1394436197032861697,1404237494372110340,1420713656069894150,1424783100270288898,1433143361704235009
1318662283267067904,1331438785536602116,1333808604789551107,1351351531468046345,1364305195828719621,1367019880558567428,1387118817256554500,1393674248967819264,1403757989970939917,1418563621286723586,1427949531514040323,1442267984865767424
1320013061483364353,1325229039481663489,1337519542495547394,1355859216960016386,1364181947900194820,1373917431756853249,1387579254389547012,1393299906337689609,1407888412938547209,1421143667222396933,1423301804708831232,1433174589790736384
1321788437360500737,1327639580523237376,1344019002008494083,1351883414861983744,1363899927156248579,1371770985603555329,1381184550995394560,1394999006074478609,1408675659317133316,1418566504774193155,1424203991186092039,1434149201781432325
1318194823590039553,1333414951797579777,1335903439449153536,1354789861815771146,1358900052626993154,1373335136452886528,1379385439493226497,1399359841974603779,1403987635861872641,1417809639383633920,1429829539463454723,1436589111377383427
1319384650138243072,1327195838917922816,1342920958890430464,1346635710602702848,1357145763592159233,1371877147644674054,1387756396473683974,1394894137229398016,1400969428443951105,1418058481324617733,1421931306112389123,1438180960403591180
1319449045748879361,1327507328653004800,1336487456183640065,1347553035946512384,1362808845001752576,1377373072739553280,1378441314849685511,1398926940640264195,1410110204897792004,1412100383099531265,1424053481246281733,1436083505428111364
1320705675576705024,1327490235962445824,1340302361227636738,1353494023995056129,1357173401660633089,1374375613931220993,1387091461250891777,1392459300031827971,1407350947848802316,1416125773140922370,1423397623738810368,1435990601758121988
1320865771669590018,1333607599527374851,1337520448993693698,1345527363447226370,1361665025711210500,1373833740967948289,1384901279198191618,1392104008811106311,1405047098312036352,1418791845635706883,1431444330187681794,1433778946995224582
1322587467858497536,1323343730594762753,1342811156126294017,1345789601462562823,1364019396084068352,1370750794396405762,1379269802741669896,1398406977559146499,1409964379756433418,1421186588596387854,1425555315290951683,1440242908259512322
1320162185327349762,1323896504587821056,1342245461026091010,1349255688023928832,1363216010912948224,1368591990066188291,1380254927881084931,1393059787340861451,1405574372602134532,1421507283801018372,1423657030242426887,1436138666204794882
1319011550720569344,1326593251084787712,1340823769032626177,1351552724903620616,1364575971366567937,1376084105222352898,1380509640048410626,1391013899474857985,1402203236300374020,1419344588532191234,1425128332270739456,1434869278759608323
1321369328428765186,1325928256562925574,1334704698469851137,1347967178591645703,1364940184710746114,1372062375927513092,1386729569512615936,1393227907078758406,1402475324458344450,1414355811267141643,1429979531771797513,1433903851703242756
1322070804432068608,1322988414187294721,1340011346751057924,1345269877540593664,1357371389188050944,1369531798233956352,1388250919503028226,1391891263834759170,1403170185033486342,1413615279561654272,1430006850494283782,1433243305421250560
1321107151033638912,1333514329124085760,1336732351687254017,1352807547271401473,1358880770442604553,1376971417405784067,1380928154211090436,1390272952789307395,1406331639521857540,1418679733571756035,1423469001016070148,1439625736390942725
1320959955499966465,1333246470275948546,1342823319146541056,1350398165946662914,1360627328917864449,1371623752883142659,1384135453926772736,1397329473725370370,1408687781790949376,1420663257216569346,1421948821119066114,1436412051535155211
1322207556333309952,1329936758713294848,1336160764206313474,1350814670739959809,1364202554989625345,1374564185879764996,1380571903258148873,1393059206891069445,1408615310521823235,1421434619916922888,1421748248696426499,1438831413348818945
1320171517452439552,1326021578145009666,1342676410603749376,1350530543469944833,1357801730390429696,1371883571347095560,1377620359646740487,1389923326311559168,1405590991386644480,1413655268181909505,1423767305478082562,1436726527006322692
1321485893375545345,1331266122935652354,1335466984134197249,1355611379957460992,1358536678323982343,1369064385017155587,1386793924459737092,1393369857257840641,1404243343647789061,1418303561897848832,1424202289389064201,1435348336639369221
1318316286972219398,1326086043075026945,1340013428484710401,1350296566398152705,1364962575037984770,1368197618396987395,1387515538604179458,1398789440932171777,1409560685466509313,1414799806749450240,1428384950018056193,1434511359924899841
1319943807606149120,1333095350278758402,1336024542221725703,1345340141691310082,1358720098010292224,1375737493891518465,1379459862887862273,1391837343422763011,1409165654557704197,1414173176792289282,1432616053419433985,1435260284898316289
1318162079661084673,1333492599051710467,1343007299389042689,1347969506627477511,1362966488420921344,1374396330102071306,1383204277309509632,1389590284879777793,1402362264842387464,1417156066748469251,1422008735845601280,1436826280838647809
1320192185845907457,1330552505466544128,1338293994544095233,1355158281438842881,1359205477960175617,1368444444912066560,1387171788518481922,1391755216706543619,1402509564369674240,1413203712131190785,1432218522176954368,1436015053917102084
1318684353556348932,1333159368381112325,1344146694015909888,1352725845090172928,1365374286781816834,1373113752539832322,1386242820583960577,1396324004970045442,1408162822425440263,1418617074029563915,1422480343647494145,1441415125114638338
1320653579884154880,1332287795478618113,1343396258237526016,1350423801700503552,1358903546293465092,1372161012858769413,1381101277510303747,1395943729215717378,1403196466647113728,1418022349539090437,1430713466759823361,1440309250501210118
1319542195171565569,1331859804181073921,1342310042834448385,1346869709317279744,1358982077899751427,1375594431387107333,1380203864029331458,1394321855419457543,1406457828357795846,1417452260074803203,1432104763496218628,1434894554914689024
1318079725365989376,1328732511837544450,1341036987525042177,1347655186467184644,1361519331410993159,1376374318070960129,1384840929266257924,1392264066287144963,1406488383455698945,1417311595026386944,1422149884833062915,1442159547913809926
1322622581631975424,1333158316902658051,1336700802799439876,1348470954997870592,1365442465570955268,1375111691520905216,1385639082286403584,1393988861676736513,1403850267557208064,1418003694138896384,1424742174550331392,1443154689986543618
1320401873711542272,1331770994948788224,1337495834024321031,1346625961232650257,1362400251538247680,1374708283546669060,1382107520857169928,1394199129446916096,1405253874097823744,1421522442963628038,1424056669605072898,1437893430982725634
1322585330378330112,1330743627610550272,1339985330578046984,1347640985170415619,1362527309455056902,1377456576257126406,1383072873829462017,1393401888326914051,1409879899830095874,1411765479774081031,1432860348642693122,1439640173055258629
1320655107621441538,1333455327790940160,1339042134788198402,1348714191998345218,1361332778953015297,1376682365850943494,1380334764213870595,1389016087749136387,1403027315605479427,1418181438642475012,1425820102885355520,1440956193455882241
1322320306749476864,1331928665207283719,1339942093247180804,1349288664803676161,1361321157752881157,1376520962422812680,1385410997393969153,1392922447637368839,1399744261835329540,1420752542951088134,1425906225728851970,1437458816656887814
1321449668874625024,1324989551190925313,1339964844410335235,1345510645597401089,1358200338101239808,1377002390050643969,1385634326830854151,1393166770010218499,1410151086351073280,1410664719241953286,1429523931430625292,1441207585617551370
1320181545697566720,1333150849002921985,1344410108059643907,1352188547206434819,1365244993850519553,1366940522024235011,1387794399803936769,1395366336746905605,1407349574503653377,1415302221101678592,1430334759998218241,1433253005755826177
1321007464364597248,1332690964616531971,1339115796652564481,1346175061825187840,1357782432146202629,1375312237900963844,1382930056104833024,1389642144151965703,1408112673552846849,1421661076794511365,1426158548925489152,1436667038748008448
1320576990366339072,1328390343969173506,1335544259815104514,1346659859362684928,1365547277994110977,1366407743876325377,1381437683914964992,1390532314065670148,1401993263222042627,1412928765991297024,1426353067797135360,1437915239077453825
1321813777596190720,1333469426704846852,1337441100622131201,1350112157183205377,1362857745511190533,1372160611300282373,1387151295551840259,1393041174299041794,1404231326052519939,1420420046954897418,1426050430644146176,1439194884498468865
1319310603379445760,1333632758820769792,1340376332677619713,1346714359129657345,1359724914245316610,1376679829790027778,1387045874484744203,1394939502569959425,1402649523562950656,1414971136861900812,1423788855363346433,1439969842547859463
1322109049073209345,1326678634338398214,1336405246432653312,1349826218368114688,1364524671283134469,1367686333460779013,1379545693153558531,1397013176819101697,1408560866644029441,1420821973890998285,1430974564012527616,1436566352311971843
1320588937207791616,1333269970504065025,1337394615645822980,1352787766682202112,1360347228007727109,1372243193945845761,1378669138122526721,1392945552992657408,1399761773406867462,1417766453319712768,1422288398530711560,1436119196228743179
1321491816118652930,1324258652782534662,1342543702078730240,1349283167375683586,1364206419294224387,1376483119310778369,1387503616576135169,1392556430021042176,1404610203425787906,1417547786157887492,1424246172215042048,1435609736511098883
1320866907520700416,1327730484756049920,1335406886087233536,1346643531574685696,1364743774673408000,1369485803378929664,1382159469941981184,1395835212710522886,1408252903408685056,1420873915853901824,1423739722715774983,1436730578355769354
1319139270284562435,1324028698987655168,1343117059824230400,1351740924179542016,1362785847922294784,1374953143482507269,1379118217168310278,1399450769934352384,1408422001845411842,1418274488656056326,1423710993000062976,1436776065188306946
1322585707626532865,1330671271911288837,1335363181544316928,1346934346935009281,1364619710369837061,1371946747640098816,1381879079931105280,1399033671949197313,1406973260235902977,1412553084660850690,1430077279640637458,1439746522510503941
1319350667690057728,1328005153186869254,1342910830904397825,1345155318918078465,1360215467932012549,1377310225879945234,1381066120610816004,1389976233023258625,1399786310831849480,1414067632165294087,1430335733378830339,1442675369136508931
1322639654907162624,1327540959035404289,1337587252613046277,1345076719447756800,1363745759565389824,1375476108267773958,1381611855039332353,1398848162165444609,1406033523438501895,1420372028368908288,1430853318709030916,1442113169774632967
1321845194124365827,1323390118942531584,1339517809714470914,1350550604574306305,1356802311004241921,1376799176185548806,1383875928325988352,1389631428808249345,1400722197811908610,1418329425607757830,1423037667487461378,1436338434759663619
1321698781797167104,1333455698575802370,1335424265382858758,1355234569734258694,1365479268130709504,1376688587459063810,1383050879247466497,1393050502854856711,1409929108499402752,1421530593419042817,1429813014363004936,1440674697213988878
1318494898019049472,1328517851615948800,1335657516764688388,1345531469209493504,1359451497684037633,1376873959849877504,1379773533912510465,1392828268139663366,1399625732528164864,1421204836947746818,1423304551575261184,1437064177840009223
1318866226756657153,1323323305902907405,1338508898869927936,1346828483201269760,1362996818779381764,1374013154733092870,1377872081791152129,1392198977559355401,1405672360603172865,1412094125990629386,1424777494767411238,1441356256329887744
1322219517100122113,1333566550692024321,1338667203533606912,1346593520086360065,1357846001512554496,1372242243319398404,1381993033529503748,1395123671874818049,1401937488403484674,1418005064078159873,1425268495705591812,1433031584580505604
1318090537757372416,1333174196969627660,1334641443604815872,1349512713173655553,1362785567650557955,1376140157557039109,1381636252613570562,1399097219639246849,1404664292893286403,1420145096478138369,1425681798680301576,1435665823104856065
1318922601482375169,1323317572356444161,1340410499364651013,1352422077429518338,1356471743611891712,1370797760098660357,1377744015618048000,1398911912264441856,1403047152629293062,1420839338519273472,1423114356062101505,1436415480298938389
1320321712920141824,1328272691342794753,1338369985798803456,1351333639410343936,1361526720034082819,1367298023030677507,1379577632128446467,1393523854740492289,1401614851399720962,1418719198277259279,1423174254204375041,1433892080963751959
1320733391558496257,1326201170604429312,1339790293789454338,1351782377295527937,1362786354220785664,1371090762587369477,1385605376394108933,1389009523122184192,1409698260252459012,1416015673927639046,1425187111972474880,1433981050875752451
1322739744900612096,1323247733927419909,1334712681828392961,1354315196504928256,1356275840485625858,1377415628940709889,1387475626085421057,1399213310550188033,1403132574185058308,1420804558180257795,1431649649878839299,1440517601147297806
1321614138913771521,1333167501799206915,1336127369439047684,1354776451413909505,1362735948362964993,1369180266011389957,1388178746344189957,1399477031864254464,1402994984681283594,1416413176581722114,1430517759251787780,1434283732224069638
1321606676051615746,1327139401072316420,1333736037651124224,1350882174799646725,1363165426608390149,1368464424936353798,1378103055879651328,1393064005799866369,1407118851939131394,1415029557808226307,1423991993450041347,1437567906682974210
1318624216804044801,1328854641195560961,1339572418109722631,1345756607012085760,1357085918511915011,1375533880409739270,1382294424449814531,1393685761803816964,1410042507195465732,1418719397552795651,1432110600159744007,1439919080753049605
1319406549106937859,1327458960790618114,1340817379794821120,1350019644300677125,1356292357189029888,1375363182475247619,1382881711545929732,1399056113937567754,1404401290508185602,1419388509568356352,1428506883292377089,1435631568618344448
1318562439508692993,1330417434751283208,1336834568452796420,1355225560285388806,1361775261843415040,1369756978378125315,1385252650808135686,1397720453892870144,1408101033977413632,1416454751563177991,1431386173168144389,1442580322789511172
1322711658956029952,1333143572405760006,1338828849812017153,1350875271956627456,1356512841126326272,1376256133732700162,1381393592246095874,1398662706698145793,1400894834454446080,1420375100931682311,1432152503609696258,1436081517458038784
1319366238355607553,1331740957134426114,1336523322587185152,1345238156715696130,1363045772636418050,1374978951521656836,1379830726045151240,1393668623089115136,1401361609323429890,1414307552758730755,1423433525026385920,1437138483324334081
1321910218658324482,1331222874343006214,1337418443121942532,1346114200259731457,1361598816789667842,1373256664485347331,1387790942992801792,1394328861618446336,1402784281181753349,1421093403215998981,1422955481732091913,1436333599251382273
1322683289837195265,1333181437390901248,1336703460050415625,1349768447593488387,1358962827197825026,1367670588492439552,1378307294899929088,1397948072164999178,1407844418363613184,1411308242693672962,1423623747374882816,1437809219126939657
1318380131526782976,1330917909745586176,1338254844847673344,1346951843419541507,1358582965467545603,1373956455263444995,1387900085065981957,1398874398887538694,1404846162599985158,1410765556408479745,1430959041577115658,1439573267464036356
1318813774623760384,1326294171787923457,1336797672611594240,1347629860206891009,1361998311654191111,1369397579465826305,1385944908049960966,1393055206418444292,1407901868215390209,1412903034602934273,1428574545305165827,1434560774303780866
1319766714033135617,1327029969759907841,1340951547480555520,1345910280996478980,1358830421367263234,1372843455433613315,1384610951345868803,1391063297571573761,1406053433573003270,1419867941399638021,1430198265673302016,1438625972564135936
1319120491949576192,1333476254469787648,1339866985702645760,1346630124532207616,1362364573660172290,1368122232761909254,1378154122097127426,1390177994229141507,1408478319432114176,1420055349630050305,1422373170535829504,1433803199325130754
1320113950604906496,1333180334624579585,1338482672310644736,1346831309046480896,1364963694522880013,1374386584821268496,1379277017221197828,1395382932244738053,1407123365329096704,1417543811874447360,1432191900371460098,1440491158690426880
1321687667793371138,1332112781315887112,1339988375667937280,1346689451909664768,1358675185147269120,1374973413991854087,1381084144839495681,1399511218876870657,1402304543354986503,1413622995327795202,1428510963435810816,1438468723325739009
1320596437571235841,1327439532539539457,1343523771211280392,1350010139554807809,1362807529345024001,1372672772439044097,1385385181347860482,1394832840383139847,1408083722658852870,1413365986015670274,1431622711101599746,1436465439459139584
1320250687394095104,1323453366069039105,1342259389671956483,1353076094027501570,1357851254534381568,1367058397313589252,1387625053798363137,1392534397950304261,1408979365606662145,1418925141166370831,1425037942008041480,1437457613537480706
1319636423855788032,1333467842881183747,1338833834012536834,1346629804280348672,1362323432445255682,1377043198556700678,1386693476864036868,1399516563816988674,1405491409507995652,1418617938127450114,1432755237861789697,1433933129190760448
1321084111843401730,1333243631768047617,1334870848327409669,1352320171713716229,1362472151689887752,1370774292372332547,1384262259149443074,1393920499638587393,1402710991599714306,1418334452728483842,1430905562238124041,1434907416047628295
1318397330257739778,1332162827000311809,1335582780001046534,1349918016222294024,1365005581258534913,1374467047120244742,1381555547980374016,1399067481587789826,1408128703641571336,1420483139118448641,1427338430791495680,1441833544330854402
1322380586766364672,1332802656407007238,1340313041577988096,1352726099671748608,1360986957392859136,1372934926107095041,1379507547590156289,1398433405537300480,1406122801837314055,1420019931610062852,1426055531987447811,1438875318068998148
1318209755291201538,1330525165416030211,1337992148004859905,1351264311218475015,1357827826800549888,1377282370663903235,1380343807347146753,1393976539654627330,1402998043461308429,1418543604344115212,1425705914309431296,1442147684828291074
1322371069760688129,1331250446183362563,1337352240386945026,1346658561489842184,1358219130718019585,1368976364972298241,1383071879053733890,1397138924762501121,1407056473050451969,1412449034124500994,1423643146479616008,1436133638429556759
1321767155323576322,1333231878720147461,1335475656638013441,1345105564880285700,1363863819047628801,1374309987791605766,1382795389703757824,1395842489911857152,1403485778148216833,1420174827390914560,1429221587992055813,1443757552286593040
1318491173707796480,1333160905710985216,1334878377598214147,1348085844939317250,1362846258541572103,1377305384533168128,1387103582399320064,1391403314076606468,1409938796683087876,1417192718825099267,1430666909947736067,1442657218957094912
1322477003493265408,1333412460389425152,1341841650201604096,1355830012260343808,1359013218933477379,1369353273786966021,1387099862920015873,1393253594107981831,1409241797734420480,1418876643339345933,1431726833867833348,1443338729230307335
1321380404130172929,1330123653065924608,1344257651467833346,1345539285852827650,1360252182000406529,1371130758157451265,1382718598741909511,1397340102347530242,1407153754864898052,1412951592098312193,1425269087807184904,1437628260393775106
1318677733359210499,1333190167583199235,1342568350577209345,1346182963113947137,1362950473746153473,1369697542955532299,1387248120757559299,1392943344225984513,1409257505260244994,1418633648555761666,1428948553385218049,1443713598073749508
1320445831200333824,1333146358828568576,1339913235961659393,1345513424126500864,1362787115503915018,1376590871169171456,1378007161192779778,1393014478510477313,1405267956913770501,1418754650472386560,1429826172922200068,1435675833557913603
1320204954162913281,1333267133967466496,1344319600369020929,1346610004825174026,1363545287676035074,1370511510267691020,1381401353638064130,1394830341106507782,1401313793519587338,1414884990702301202,1426907638139432961,1434849770061717504
1322130731196276736,1328565272396128257,1337215084620206092,1346664755453431815,1359878524333621252,1372748027333652480,1387520790766227465,1389194130698514432,1403446790213574666,1412613027782967304,1429486023575318539,1439523505876373506
1318954236567310337,1332982009614962688,1334186012059328513,1349036937605230598,1365263806541295616,1368911128940658693,1381837639360393216,1392960128773763073,1408359724085481473,1418369067036069888,1424172844745957382,1441714231838052360
1320889481092861952,1325504629220679680,1335206354907062276,1354227397067829255,1364373128873443328,1370542331363926026,1388141994468421634,1396655640446083073,1410365349082669071,1416386354137735173,1421746695851941895,1442687723450535936
1322223133999296512,1333496210062270465,1340738566650028036,1347495838239645696,1359525035149561861,1367982191486058496,1383873963642654728,1393249699822460936,1405114880471011330,1417676451143462915,1428434963460993027,1436324963628236802
1322641060624011267,1326543876375498752,1334452632493182976,1351500218395742209,1366296933531217920,1366948472436490240,1381621609220423689,1393402043931381761,1408305634563424260,1416942390120615938,1429856889408397324,1443658784635867140
1322553148414701569,1333594863762354176,1342495120139042816,1348898086983258118,1356307092651401216,1376967492791365632,1381887020419670016,1398669573902069765,1404437860564996103,1412757751860805632,1422878319813566466,1437873219038552066
1318188640292536320,1329104105919426562,1337722890276511745,1352514614592991233,1359699626283122688,1369012245586321410,1385323543936786434,1388844712996610051,1404469858293764100,1418634292192706560,1430289515680260098,1442044819816157186
1319211323830398977,1328544384342638593,1336073122546675713,1345589980408795136,1365988822257917952,1369019684222234625,1381401842534526976,1396817959797018624,1400968799654801410,1419956627914952706,1429494449365602307,1438490424461742082
1320742416543043586,1333526364406902785,1334535150345056262,1345085528216010755,1364078024027738112,1367239696418369539,1381234486512398339,1393354310243819521,1402732138005512195,1418540852608077827,1421936675077468172,1438584789309743110
1321908816225685507,1325567700249137154,1338229976890531845,1353449502678659075,1362069483570032640,1376918752399257602,1382622933554757632,1391419344014487553,1406343669452468227,1421444372814516225,1426254435194449923,1433123651189096453
1318609496730750981,1329746203324497920,1334630895425351680,1352655139107188738,1365024370305990664,1372891161711497220,1380398557258076160,1390816845717020672,1400739144784138240,1419117978596085761,1432081147559809027,1442109898804895748
1322677581607587846,1327057807758258178,1339502342664699904,1355621952182906880,1363589549721612290,1374684770144284676,1382394133130661891,1393410750060797958,1408893799217123333,1415000098308861955,1423686823063134217,1435983714505265155
1322023305394577408,1328399534213435394,1339388665806643201,1349696874228436993,1362727976463433734,1376911832191922180,1384207802915123206,1393316213678346246,1399700641543593991,1420759066805096450,1427300793632247819,1440465407203168256
1319226144789581824,1330848339399729157,1340300892524961792,1352255287835594752,1362226361448947712,1375798145549008896,1387790601366736899,1399119238233796608,1409485327455207424,1416024097486671875,1428209341346111490,1442970652902780928
1318218278943248398,1331098352935690240,1339462106253570050,1354467409730678790,1358126493281443840,1377428056134979584,1379034739634540550,1397693021756395523,1402083998252273664,1412156640925818889,1423333937988964355,1435318959205601280
